Caminho do cliente;Última verificação;Estado dispositivo;Próximo estado do dispositivo;Fabricante;Modelo;Endereço IP;Número de série;Mac Address;Nome do dispositivo;Localização;Número do modelo;É cor;É duplex;Tecnologia do dispositivo;Tipologia do dispositivo;Data instalação;Localização;Firmware;Criado em;Modificado em;Está desligado;Nome do agente;Contador dispositivo;Total mono;Total cor;Total impressão;Total cópia;Total simples;Total duplex;Total <= A4;Total >= A3;Total impressão mono;Total impressão cor;Total cópia mono;Total cópia cor;Total fax;Total digitalização;Mono <= A4;Cor <= A4;Impressão <= A4;Cópia <= A4;Mono >= A3;Cor >= A3;Impressão >= A3;Cópia >= A3;Mono simples;Cor simples;Impressão simples;Cópia simples;Simples <= A4;Simples >= A3;Mono duplex;Cor duplex;Impressão duplex;Cópia duplex;Duplex <= A4;Duplex >= A3;Mono simples <= A4;Mono simples >= A3;Cor simples <= A4;Cor simples >= A3;Mono duplex <= A4;Mono duplex >= A3;Cor duplex <= A4;Cor duplex >= A3;Impressão mono <= A4;Impressão mono >= A3;Impressão cor <= A4;Impressão cor >= A3;Impressão mono simples;Impressão cor simples;Impressão simples <= A4;Impressão simples >= A3;Impressão mono duplex;Impressão cor duplex;Impressão duplex <= A4;Impressão duplex <= A4;Cópia mono <= A4;Cópia mono >= A3;Cópia cor <= A4;Cópia cor >= A3;Cópia mono simples;Cópia cor simples;Cópia simples <= A4;Cópia simples >= A3;Cópia mono duplex;Cópia cor duplex;Cópia duplex <= A4;Cópia duplex >= A3;Impressão <= A4 simples mono;Impressão <= A4 duplex mono;Impressão <= A4 simples cor;Impressão <= A4 duplex cor;Impressões >= A3 simples mono;Impressões >= A3 duplex mono;Impressões >= A3 simples cor;Impressões >= A3 duplex cor;Cópia <= A4 simples mono;Cópia <= A4 duplex mono;Cópia <= A4 simples cor;Cópia <= A4 duplex cor;Cópias >= A3 simples mono;Cópias >= A3 duplex mono;Cópias >= A3 simples cor;Cópias >= A3 duplex cor;Contador Canon 101;Contador Canon 102;Contador Canon 103;Contador Canon 104;Contador Canon 106;Contador Canon 108;Contador Canon 109;Contador Canon 112;Contador Canon 113;Contador Canon 122;Contador Canon 123;Contador Canon 124;Contador Canon 125;Contador Canon 405;Contador Canon 409;Contador Canon 501;Contador Canon 915;Contador Canon 916;Kyocera Nível 1;Kyocera Nível 2;Kyocera Nível 3;Revelador Preto Ricoh;Revelador Cor Ricoh;Contador Xerox nívek 1 de preto+cor;Contador Xerox nível 2 de cor;Contador Xerox nível 3 de cor;Nível do Toner Preto;Nível do Toner Ciano;Nível do Toner Magenta;Nível do Toner Amarelo;Kit Manutenção;Kit Transferência;Tambor Preto;Tambor Ciano;Tambor Magenta;Tambor Amarelo;Revelador Preto;Revelador Ciano;Revelador Magenta;Revelador Amarelo;Desperdício Preto;Desperdício Ciano;Desperdício Magenta;Desperdício Amarelo;Unidade Agrafos;Unidade Fusor;Tela de Transferência;Unidade da Tela de Transferência;Removedor de Pó de Papel;Filtro Ozono;Painel frontal;Alerta;HP Impressão Accent;HP Cópia Accent;HP Fax Accent;HP Impressão Escritório;HP Cópia Escritório;HP Impressão Profissional;HP Cópia Profissional;HP ciclo do motor;HP ciclo do motor de cor;HP ciclo do motor mono;Business Color;Graphics Color;Highlight Color;Ricoh Color Coverage 1;Ricoh Color Coverage 2;Ricoh Color Coverage 3;Contador Canon 114;Contador Canon 964;Contador Canon 965;Unidade Laser;Descrição do cartucho preto;Número de série do cartucho preto;Descrição do cartucho ciano;Número de série do cartucho ciano;Descrição do cartucho magenta;Número de série do cartucho magenta;Descrição do cartucho amarelo;Número de série do cartucho amarelo;Marianne;Conexão elétrica (h);Modo de suspensão (h);Modo de poupança de energia (h);Modo de funcionamento (h);Consumo de energia (kWh);Emissão de CO2 (kg);Total outro mono;Total outro cor;Contador Canon 502;Uso papel (m2);Uso papel (ft2);Uso total de tinta (ml);Cartucho preto usado;Cartucho ciano usado;Cartucho amarelo usado;Cartucho magenta usado;Marianne Impressão;Marianne Cópia
BIM->BIM;2020/02/11 15:27:11;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.111.102;R4Z8X08998;00:17:C8:6C:A6:0A;PBMZ0M8X01;DCS1 -Xiquelene;;Não;Sim;Laser;Multifunções;;DCS1 -Xiquelene;2TF_S000.002.201;2019/05/09 12:33:04;2020/02/11 14:58:38;Não;BIM;13637;13637;;8051;5586;9163;4474;13637;;8051;;5586;;;12193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:10;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.108.124;VM48Y15486;00:17:C8:6D:64:38;PBMZ0MAX01;DCS1 -Assembleia Republica;;Não;Sim;Laser;Impressora;;DCS1 -Assembleia Republica;2T6_S000.002.302;2019/06/12 22:14:30;2020/03/05 11:09:28;Não;BIM;14760;14760;;;;14760;;14760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/02/24 11:46:46;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.111.171;VM48Y15569;00:17:C8:6D:7F:7F;KM6D7F7F;DCS1 -Eduardo Mondlane;;Não;Sim;Laser;Impressora;;DCS1 -Eduardo Mondlane;2T6_S000.002.302;2019/06/17 11:25:32;2020/02/24 11:59:28;Não;BIM;26951;26951;;;;26927;24;26951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:57;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.116;LS67Y43504;00:17:C8:56:E4:24;PBMZ0MAS01;SIM Delegacao de Maputo;;Não;Sim;Laser;Multifunções;;SIM Delegacao de Maputo;2P0_2000.007.124;2018/06/14 00:51:54;2020/03/05 11:07:19;Não;BIM;74142;74142;;58780;15362;39718;34424;74142;;58780;;15362;;;26361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:57;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.20;VM49123080;00:17:C8:6E:BC:F5;KM6EBCF5;PRP -Sommerschield Prestige;;Não;Sim;Laser;Impressora;;PRP -Sommerschield Prestige;2T6_S000.002.302;2019/08/12 16:45:51;2020/03/05 11:18:21;Não;BIM;9646;9646;;;;9562;84;9646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:54:08;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.100.107;R4Z8X09051;00:17:C8:6C:A6:03;pbmz0ngx04;DCN -Nacala Prestige;;Não;Sim;Laser;Multifunções;;DCN -Nacala Prestige;2TF_S000.001.349;2019/05/16 17:43:04;2020/03/05 11:20:23;Não;BIM;53143;53143;;34619;18524;39544;13599;53143;;34619;;18524;;;49947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:51;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.164.109.12;LS68149120;00:17:C8:58:65:80;PBMZFPMDX01;PRP -SEDE Prestige;;Não;Sim;Laser;Multifunções;;PRP -SEDE Prestige;2P0_2000.007.124;2018/06/05 12:36:32;2020/03/05 11:13:39;Não;BIM;17536;17536;;11787;5749;11549;5987;17536;;11787;;5749;;;13323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:55;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.110.81;VM48Y14603;00:17:C8:6D:44:B7;KM6D44B7;PRP -Private   ~;;Não;Sim;Laser;Impressora;;PRP -Private   ~;2T6_S000.002.028;2019/07/30 20:21:01;2020/03/05 11:07:06;Não;BIM;16026;16026;;;;15663;363;16026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:46:10;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.108.226;R4Z8X08915;00:17:C8:6C:AF:B2;PBMZ0MVX02;DCS2 -Avenida Angola;;Não;Sim;Laser;Multifunções;;DCS2 -Avenida Angola;2TF_S000.001.349;2020/02/13 18:35:29;2020/03/05 11:07:45;Não;BIM;1899;1899;;1357;542;1765;134;1899;;1357;;542;;;1696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:08;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.107.167;VM48Y14614;00:17:C8:6D:44:B5;KM6D44B5;641-CS1 -Samora Machel Xai;;Não;Sim;Laser;Impressora;;641-CS1 -Samora Machel Xai;2T6_S000.002.302;2019/08/28 21:05:43;2020/03/05 11:09:26;Não;BIM;2903;2903;;;;2903;;2903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/02/28 17:21:22;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.101.106;VM48Z16178;00:17:C8:6D:95:92;KM6D9592;DCN -Mossuril;;Não;Sim;Laser;Impressora;;DCN -Mossuril;2T6_S000.002.028;2019/06/13 13:38:22;2020/02/28 17:09:28;Não;BIM;4454;4454;;;;4152;302;4454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:31;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.47;LS68149241;00:17:C8:58:64:88;PEMZSE08E01;DRC -DIR Recuperacao Empresas E;;Não;Sim;Laser;Multifunções;;DRC -DIR Recuperacao Empresas E;2P0_2000.007.124;2018/06/13 17:06:38;2020/03/05 11:17:52;Não;BIM;137875;137875;;101181;36694;64369;73506;137875;;101181;;36694;;;36128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:48:00;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.105.74;VM48Z16193;00:17:C8:6D:86:5A;KM6D865A;DCC -MBIM Muxungue;;Não;Sim;Laser;Impressora;;DCC -MBIM Muxungue;2T6_S000.002.028;2019/06/18 17:38:56;2020/03/05 11:11:15;Não;BIM;16245;16245;;;;16245;;16245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:17;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.210;VM48Y13659;00:17:C8:6D:3C:D5;KM6D3CD5;PRN -FPLM Empresas;;Não;Sim;Laser;Impressora;;PRN -FPLM Empresas;2T6_S000.002.302;2019/06/18 01:52:11;2020/03/05 11:15:59;Não;BIM;18280;18280;;;;18262;18;18280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/03 11:46:20;Gerir;Gerir;Ricoh;Aficio MP 201;10.164.107.49;W3028615805;00:26:73:3D:CC:AD;RNP3DCCAD;DCS1 -Chokwe;;Não;Sim;Laser;Multifunções;;DCS1 -Chokwe;1.04;2019/03/18 14:02:00;2020/03/03 13:09:03;Não;BIM;258090;258090;;154616;103471;;15360;;;154616;;103471;;3;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;"Pronto";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2019/12/04 13:29:50;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.104.108;VM48Z17007;00:17:C8:6D:98:10;KM6D9810;DCC -Mafambisse;;Não;Sim;Laser;Impressora;;DCC -Mafambisse;2T6_S000.002.028;2019/08/22 20:00:22;2019/12/04 12:47:34;Não;BIM;12152;12152;;;;12152;;12152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:56;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.160.48.119;R4Z8501842;00:17:C8:68:88:BC;PBMZ0MAS04;SIM DELEGACAO DE MAPUTO;;Não;Sim;Laser;Multifunções;;SIM DELEGACAO DE MAPUTO;2TF_S000.002.201;2019/03/12 08:04:47;2020/03/05 11:07:18;Não;BIM;58204;58204;;29916;28288;56882;1322;58204;;29916;;28288;;;26642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:50:13;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.105.89;VM48Y13770;00:17:C8:6D:3D:11;KM6D3D11;DCC - Beira CM;;Não;Sim;Laser;Impressora;;DCC - Beira CM;2T6_S000.002.028;2019/06/18 17:39:31;2020/03/05 11:14:19;Não;BIM;10;10;;;;10;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:53:00;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.53;VM48Y13446;00:17:C8:6D:35:C1;KM6D35C1;DCS1 -Progresso;;Não;Sim;Laser;Impressora;;DCS1 -Progresso;2T6_S000.002.302;2019/03/07 12:03:05;2020/03/05 11:18:27;Não;BIM;13828;13828;;;;13784;44;13828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:13;Gerir;Gerir;Kyocera;ECOSYS M3145dn;10.164.105.17;R4Z8X08856;00:17:C8:6C:A5:87;PBMZ0SHX02;DCC -Chaimite;;Não;Sim;Laser;Multifunções;;DCC -Chaimite;2TF_S000.001.349;2019/05/23 21:35:38;2020/03/05 11:15:49;Não;BIM;30363;30363;;10275;20088;22342;8021;30363;;10275;;20088;;;25800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:52:38;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.100.105;VM48Y13503;00:17:C8:6D:30:76;KM6D3076;DCN -Nacala;;Não;Sim;Laser;Impressora;;DCN -Nacala;2T6_S000.002.028;2019/06/12 22:27:55;2020/03/05 11:18:05;Não;BIM;13701;13701;;;;12754;947;13701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:47:19;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.102.139;VM48Y13759;00:17:C8:6D:3A:64;KM6D3A64;DCCI -Matema;;Não;Sim;Laser;Impressora;;DCCI -Matema;2T6_S000.002.302;2019/05/17 09:02:47;2020/03/05 11:09:46;Não;BIM;17286;17286;;;;17286;;17286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:51:59;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.164.110.161;LS67Z47232;00:17:C8:57:9F:6E;PBMZ0PJX02;DCS1 -Shoprite Matola;;Não;Sim;Laser;Multifunções;;DCS1 -Shoprite Matola;2P0_2000.007.124;2018/06/16 10:36:39;2020/03/05 11:16:54;Não;BIM;269590;269590;;179740;89850;174472;95118;269590;;179740;;89850;;;194452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;"Pronto.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:23;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.107.116;VM48Y14918;00:17:C8:6D:3B:2B;KM6D3B2B;DCS1 -Manjacaze;;Não;Sim;Laser;Impressora;;DCS1 -Manjacaze;2T6_S000.002.028;2019/06/27 20:08:30;2020/03/05 11:05:52;Não;BIM;28475;28475;;;;28475;;28475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:48:33;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.28;VM49123545;00:17:C8:6E:C3:00;KM6EC300;DCS1 -Julius Nyerere -709;;Não;Sim;Laser;Impressora;;DCS1 -Julius Nyerere -709;2T6_S000.002.302;2019/07/05 18:07:56;2020/03/05 11:12:00;Não;BIM;2971;2971;;;;2971;;2971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;;"Pronta para imprimir.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:55;Gerir;Gerir;Kyocera;ECOSYS M3040dn;10.160.48.18;LS68149149;00:17:C8:58:64:A7;PEMZSE05E05;SIM -Automovel Producao;;Não;Sim;Laser;Multifunções;;SIM -Automovel Producao;2P0_2000.007.124;2018/05/30 16:06:53;2020/03/05 11:07:02;Não;BIM;39126;39126;;35235;3891;19050;20076;39126;;35235;;3891;;;3916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;"Sleeping";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:53:27;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.51;VM48Y15638;00:17:C8:6D:7F:B8;KM6D7FB8;DCS1 -Progresso;;Não;Sim;Laser;Impressora;;DCS1 -Progresso;2T6_S000.002.302;2019/03/07 12:03:05;2020/03/05 11:19:35;Não;BIM;38291;38291;;;;37059;1232;38291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;"Pronta para imprimir.";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:02;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.152;VM48Y13669;00:17:C8:6D:3C:F6;KM6D3CF6;DCS1 -Matola;;Não;Sim;Laser;Impressora;;DCS1 -Matola;2T6_S000.002.302;2019/07/18 22:08:10;2020/03/05 11:12:27;Não;BIM;20201;20201;;;;20201;;20201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:40;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.112.215;VM48Y13672;00:17:C8:6D:3C:FA;KM6D3CFA;DCS2 -FPLM;;Não;Sim;Laser;Impressora;;DCS2 -FPLM;2T6_S000.002.302;2019/06/12 18:32:25;2020/03/05 11:06:39;Não;BIM;30902;30902;;;;30696;206;30902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:45:59;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.100.139;VM48Y13492;00:17:C8:6D:37:F4;KM6D37F4;NAMPULA 525;;Não;Sim;Laser;Impressora;;NAMPULA 525;2T6_S000.002.028;2019/05/17 15:32:33;2020/03/05 11:07:51;Não;BIM;27457;27457;;;;27220;237;27457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIM->BIM;2020/03/05 11:49:56;Gerir;Gerir;Kyocera;ECOSYS P3045dn;10.164.109.196;VM48Y15457;00:17:C8:6D:66:67;KM6D6667;DCS1 -Municipio Matola;;Não;Sim;Laser;Impressora;;DCS1 -Municipio Matola;2T6_S000.002.302;2019/08/16 19:49:10;2020/03/05 11:13:57;Não;BIM;33950;33950;;;;33736;214;33950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;;;;;;;;;;;;;;"Em espera...  ";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
